"","state.abb","state.name","id","geo_id","year","name","category","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","unrestricted","bonds_outstanding","loans_outstanding","notes_outstanding","population","urban_pop","pct_urban_pop","median_hh_income_21","url"
"133","VT","Vermont",39343,"50000",2022,"vermont","General Purpose",7965341237,1870596466,2512066064,0,2738757616,0,7833710631,3855588836,47957346,7972305295,8614197245,0,628865865,0,0,643085,225850,35.1202111100226,72415,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VT/State%20of%20Vermont/VT%20State%20of%20Vermont%202022.pdf"
"134","TN","Tennessee",38453,"47000",2022,"tennessee","General Purpose",11804020000,7597871000,0,488630000,1176636000,0,65840759000,28858494000,349798000,39696980000,47122100000,0,1695430000,0,89563000,6910786,4577282,66.2333667108485,59698,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/State%20of%20Tennessee/TN%20State%20of%20Tennessee%202022.pdf"
"135","WA","Washington",39528,"53000",2022,"washington","General Purpose",94852592000,12559167000,956169000,10878819000,6467340000,0,133313411000,45683717000,988504000,80919363000,82670407000,0,28202688000,0,2786000,7705247,6424035,83.3718458807667,84155,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/State%20of%20Washington/WA%20State%20of%20Washington%202022.pdf"
"136","WI","Wisconsin",39818,"55000",2022,"wisconsin","General Purpose",28179045000,9503899000,0,2293688000,1466836000,285598000,65787156000,26468106000,2741890000,46518632000,52248197000,-2812180000,12460879000,0,73448000,5893725,3953691,67.0831383517162,67150,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/State%20of%20Wisconsin/WI%20State%20of%20Wisconsin%202022.pdf"
"137","WY","Wyoming",40122,"56000",2022,"wyoming","General Purpose",10722590497,7412305944,346254457,3044511,513331130,0,33353716015,31462321705,60546496,4931335715,4565888495,0,8110475,0,0,576837,357750,62.017748083994,66508,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WY/State%20of%20Wyoming/WY%20State%20of%20Wyoming%202022.pdf"
"138","VA","Virginia",39392,"51000",2022,"virginia","General Purpose",35033174000,16777683000,2823571000,0,1063130000,0,83380609000,28736022000,347462000,64922221000,73504448000,0,8126356000,188420000,0,8631384,6528313,75.6345238827615,80926,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Commonwealth%20of%20Virginia/VA%20Commonwealth%20of%20Virginia%202022.pdf"
"139","OR","Oregon",37525,"41000",2022,"oregon","General Purpose",23903290000,3434804000,2894714000,0,92753000,125004000,52967190000,27554509000,343425000,42044408000,47148999000,0,12181796000,298193000,NA,4237291,3410984,80.4998329107328,71441,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/State%20of%20Oregon/OR%20State%20of%20Oregon%202022.pdf"
"140","HI","Hawaii",71062,"15000",2022,"hawaii","General Purpose",28246474000,2752439000,6323283000,0,5415988000,0,28081002000,3753629000,292276000,16304638000,18691011000,-9930288000,12472443000,NA,NA,1455273,1252450,86.0630081957244,85547,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/HI/State%20of%20Hawaii/HI%20State%20of%20Hawaii%202022.pdf"
"141","IN","Indiana",196751,"18000",2022,"indiana","General Purpose",18375927000,7430648000,9781677000,51213000,70133000,9290000,43652718000,21108069000,209060000,46841886000,51798359000,4581626000,NA,NA,NA,6785668,4829686,71.1762739760266,62723,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IN/State%20of%20Indiana/IN%20State%20of%20Indiana%202022.pdf"
"142","MI","Michigan",80814,"26000",2022,"michigan","General Purpose",35770264000,14964881000,4680400000,0,5539800000,0,71294762000,42575463000,443400000,76703213000,87300038000,-2528135000,7211700000,0,0,10077325,7404258,73.4743951548282,63444,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/State%20of%20Michigan/MI%20State%20of%20Michigan%202022.pdf"
"143","SD","South Dakota",38382,"46000",2022,"south dakota","General Purpose",2352102000,1518793000,0,156577000,0,0,10918634000,4488178000,72189000,5464720000,5795476000,1924385000,509236000,0,102502000,886677,507347,57.2195649550508,66843,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SD/State%20of%20South%20Dakota/SD%20State%20of%20South%20Dakota%202022.pdf"
"144","MS","Mississippi",95852,"28000",2022,"mississippi","General Purpose",13476906000,3301950000,2601904000,0,143450000,0,33540395000,13222254000,131316000,20184345000,22623122000,NA,5083768000,NA,658825000,2961288,1370790,46.2904711106248,48871,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MS/State%20of%20Mississippi/MS%20State%20of%20Mississippi%202022.pdf"
"145","NM","New Mexico",82166,"35000",2022,"new mexico","General Purpose",16422831000,4767930000,5026620000,31593000,1179892000,0,65514848000,21422569000,205063000,25736568000,31553149000,-5874499000,3659116000,9432000,8235000,2117527,1578552,74.5471357558505,54304,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/State%20of%20New%20Mexico/NM%20State%20of%20New%20Mexico%202022.pdf"
"146","AL","Alabama",31550,"01000",2022,"alabama","General Purpose",15782655000,4026823000,3563587000,0,847193000,0,46509637000,15785057000,337147000,31015310000,34258018000,-8367416000,6328378000,58650000,0,5024356,2900880,57.7372395123758,53990,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AL/State%20of%20Alabama/AL%20State%20of%20Alabama%202022.pdf"
"147","TX","Texas",38611,"48000",2022,"texas","General Purpose",221174854000,41312562000,30883865000,0,77666435000,0,475449878000,114839703000,2168494000,200863596000,247834996000,-70068108000,60559197000,3150210000,2010235000,29145428,24400697,83.7202752191118,66959,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/State%20of%20Texas/TX%20State%20of%20Texas%202022.pdf"
"148","WV","West Virginia",39745,"54000",2022,"west virginia","General Purpose",10321618000,750098000,1468673000,719137000,0,18945000,25608674000,12526066000,94842000,16243713000,18927626000,744330000,3437851000,0,21244000,1793755,800857,44.647926427595,51122,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WV/State%20of%20West%20Virginia/WV%20State%20of%20West%20Virginia%202022.pdf"
"149","CA","California",31665,"06000",2022,"california","General Purpose",498154488000,217714410000,54169128000,0,94283183000,0,467861788000,280842360000,5701391000,455306389000,477412465000,NA,109461374000,40323000,1772038000,39538245,37259490,94.2366327389068,84831,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/State%20of%20California/CA%20State%20of%20California%202022.pdf"
"150","UT","Utah",39282,"49000",2022,"utah","General Purpose",6450339000,3096536000,927000,288012000,2012000,353000,46134874000,16867918000,231060000,18788083000,24377685000,0,2609935000,0,3794000,3271614,2937303,89.7814107768149,79449,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/State%20of%20Utah/UT%20State%20of%20Utah%202022.pdf"
"151","PA","Pennsylvania",37697,"42000",2023,"pennsylvania","General Purpose",76348853000,17570987000,19665075000,NA,17293283000,NA,102136161000,44262232000,925035000,110830645000,121690334000,-19689463000,15085197000,NA,NA,13002689,9941070,76.4538903458512,68931,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Commonwealth%20of%20Pennsylvania/PA%20Commonwealth%20of%20Pennsylvania%202023.pdf"
"152","ID","Idaho",32673,"16000",2023,"idaho","General Purpose",4828266000,2416822000,930541000,NA,84361000,NA,25239929000,12261392000,97175000,14885854000,15928864000,4411382000,593590000,NA,642657000,1839092,1273437,69.2421752742909,66318,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ID/State%20of%20Idaho/ID%20State%20of%20Idaho%202023.pdf"
"153","NH","New Hampshire",35545,"33000",2023,"new hampshire","General Purpose",6024839000,1863898000,1104165000,NA,1620651000,NA,10597603000,3437563000,104700000,9378095000,10303049000,-1114219000,1040460000,NA,198526000,1377518,803420,58.323273049061,88268,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NH/State%20of%20New%20Hampshire/NH%20State%20of%20New%20Hampshire%202023.pdf"
"154","NJ","New Jersey",40624,"34000",2023,"new jersey","General Purpose",213348921663,16451038352,79782855359,2128686,74932328427,NA,80656652950,47792699713,582200000,82775003748,95179753700,-190441181268,25815300000,1279400000,NA,9289031,8708779,93.7537369493403,89227,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NJ/State%20of%20New%20Jersey/NJ%20State%20of%20New%20Jersey%202023.pdf"
"155","OH","Ohio",36835,"39000",2023,"ohio","General Purpose",55767776000,20105872000,6860611000,NA,372265000,9228000,101399849000,45023108000,642332000,87519249000,94876682000,5454925000,16452416000,NA,NA,11799374,9001099,76.2840685428674,62286,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OH/State%20of%20Ohio/OH%20State%20of%20Ohio%202023.pdf"
"156","IN","Indiana",196751,"18000",2023,"indiana","General Purpose",20187034000,9146630000,10097422000,282000,68914000,NA,45752216000,25430256000,NA,47598914000,52075385000,7361440000,NA,NA,NA,6785668,4829686,71.1762739760266,62723,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IN/State%20of%20Indiana/IN%20State%20of%20Indiana%202023.pdf"
"157","NE","Nebraska",35432,"31000",2023,"nebraska","General Purpose",4909995000,4102411000,493745000,NA,26656000,NA,24639377000,13710591000,147652000,13040548000,14246426000,3918376000,NA,NA,NA,1961489,1432003,73.005357113725,66949,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NE/State%20of%20Nebraska/NE%20State%20of%20Nebraska%202023.pdf"
"158","MD","Maryland",149463,"24000",2023,"maryland","General Purpose",60634422000,8596104000,17928677000,NA,11869362000,NA,70410874000,29790384000,469694000,54093597000,60535960000,-20458383000,21872400000,NA,NA,6177213,5288760,85.6170992018421,90129,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MD/State%20of%20Maryland/MD%20State%20of%20Maryland%202023.pdf"
"159","OR","Oregon",37525,"41000",2023,"oregon","General Purpose",26140619000,6471746000,4011314000,NA,78796000,128296000,59699135000,31797988000,336719000,43919417000,49518175000,13589716000,13425805000,195980000,NA,4237291,3410984,80.4998329107328,71441,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/State%20of%20Oregon/OR%20State%20of%20Oregon%202023.pdf"
"160","AR","Arkansas",49082,"05000",2023,"arkansas","General Purpose",12000837000,3727715000,2388842000,NA,1535961000,NA,37956112000,16601411000,305362000,27681127000,30525010000,1293514000,2926842000,NA,247946000,3011555,1670677,55.476131022034,52577,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AR/State%20of%20Arkansas/AR%20State%20of%20Arkansas%202023.pdf"
"161","NY","New York",42220,"36000",2023,"new york","General Purpose",233269000000,79431000000,739000000,3919000000,66518000000,85000000,273931000000,153209000000,1624000000,264864000000,293450000000,-57633000000,50234000000,0,0,20201230,17665166,87.4459099038876,74230,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NY/State%20of%20New%20York/NY%20State%20of%20New%20York%202023.pdf"
"162","VA","Virginia",39392,"51000",2023,"virginia","General Purpose",34846362000,17940297000,3563248000,NA,975700000,NA,88212287000,48097670000,385942000,69281418000,72374541000,11382388000,10037275000,191765000,NA,8631384,6528313,75.6345238827615,80926,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Commonwealth%20of%20Virginia/VA%20Commonwealth%20of%20Virginia%202023.pdf"
"163","WV","West Virginia",39745,"54000",2023,"west virginia","General Purpose",10577802000,3041083000,2566079000,147276000,71920000,NA,25662827000,12827110000,99569000,17590477000,19888194000,1322530000,3263627000,NA,10777000,1793755,800857,44.647926427595,51122,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WV/State%20of%20West%20Virginia/WV%20State%20of%20West%20Virginia%202023.pdf"
"164","CT","Connecticut",149448,"09000",2023,"connecticut","General Purpose",94427521000,8123173000,40357048000,0,16901787000,0,45378457000,18008646000,757216000,39803224000,43934704000,-60871262000,29166689000,4101000,NA,3605942,3110153,86.2507293513155,83628,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CT/State%20of%20Connecticut/CT%20State%20of%20Connecticut%202023.pdf"
"165","FL","Florida",32221,"12000",2023,"florida","General Purpose",71818096000,25959853000,7796162000,NA,5441065000,NA,213264588000,98558323000,934364000,134835721000,140273000000,16064829000,16908621000,NA,4675000,21538226,19714806,91.534194591216,63054,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/FL/State%20of%20Florida/FL%20State%20of%20Florida%202023.pdf"
"166","ME","Maine",33873,"23000",2023,"maine","General Purpose",8958318000,2648870000,2271729000,13561000,2365105000,NA,12092852000,5980795000,NA,12696838000,13370985000,-1602910000,1019163000,262009000,NA,1362341,526309,38.6321813853764,64823,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ME/State%20of%20Maine/ME%20State%20of%20Maine%202023.pdf"
"167","KS","Kansas",33447,"20000",2023,"kansas","General Purpose",10067331000,3463897000,2077708000,NA,40942000,NA,28065387000,12781130000,124047000,21770461000,24251484000,1845232000,1604454000,NA,NA,2937847,2124059,72.2990387626452,64128,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KS/State%20of%20Kansas/KS%20State%20of%20Kansas%202023.pdf"
"168","KY","Kentucky",90208,"21000",2023,"kentucky","General Purpose",42245074000,4146870000,28985348000,NA,2415033000,NA,44136826000,15958330000,321769000,38745528000,42585402000,-22270975000,4935050000,NA,435602000,4505893,2644856,58.6984524070561,55532,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/KY/Commonwealth%20of%20Kentucky/KY%20Commonwealth%20of%20Kentucky%202023.pdf"
"169","NC","North Carolina",40620,"37000",2023,"north carolina","General Purpose",32215972000,13812243000,3814792000,15327000,4746083000,NA,117807507000,46055198000,606250000,70615170000,80173021000,21874184000,7455530000,NA,722176000,10439414,6964727,66.7158553738974,61997,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NC/State%20of%20North%20Carolina/NC%20State%20of%20North%20Carolina%202023.pdf"
"170","TN","Tennessee",38453,"47000",2023,"tennessee","General Purpose",13489510000,8963412000,847033000,16547000,1116063000,NA,72206670000,36195178000,393540000,43024664000,49624332000,22567773000,1517407000,NA,72938000,6910786,4577282,66.2333667108485,59698,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/State%20of%20Tennessee/TN%20State%20of%20Tennessee%202023.pdf"
"171","VT","Vermont",39343,"50000",2023,"vermont","General Purpose",7029140859,1811542964,3042421042,NA,1508363428,NA,8021052878,3902330283,50342689,8307542108,8757784852,-3059634487,567486652,NA,NA,643085,225850,35.1202111100226,72415,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VT/State%20of%20Vermont/VT%20State%20of%20Vermont%202023.pdf"
"172","UT","Utah",39282,"49000",2023,"utah","General Purpose",6562971000,3554299000,641507000,859000,1610000,18441000,49566056000,24826908000,254992000,20201111000,24277085000,10314882000,2188574000,NA,3035000,3271614,2937303,89.7814107768149,79449,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/State%20of%20Utah/UT%20State%20of%20Utah%202023.pdf"
"173","WI","Wisconsin",39818,"55000",2023,"wisconsin","General Purpose",29135339000,10794544000,1519366000,NA,1213346000,88420000,66213928000,31628564000,2855011000,49063790000,51566041000,2406746000,12285101000,NA,189741000,5893725,3953691,67.0831383517162,67150,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/State%20of%20Wisconsin/WI%20State%20of%20Wisconsin%202023.pdf"
"174","AZ","Arizona",40623,"04000",2023,"arizona","General Purpose",24624370000,11929458000,3854417000,NA,941862000,123860000,74614337000,24111238000,540950000,60815839000,63342902000,6721722000,5570511000,NA,141905000,7151507,6385230,89.2851599566077,68967,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AZ/State%20of%20Arizona/AZ%20State%20of%20Arizona%202023.pdf"
"175","MS","Mississippi",95852,"28000",2023,"mississippi","General Purpose",14166100000,4891574000,3562808000,NA,106051000,NA,35851289000,15211211000,137256000,22142806000,24638434000,-2903765000,4822199000,NA,629766000,2961288,1370790,46.2904711106248,48871,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MS/State%20of%20Mississippi/MS%20State%20of%20Mississippi%202023.pdf"
"176","SC","South Carolina",38235,"45000",2023,"south carolina","General Purpose",18316175000,9228755000,3986624000,NA,2934185000,NA,51008258000,29107325000,234923000,39214172000,41607525000,947595000,1561374000,NA,43932000,5118429,3477869,67.948030888408,59447,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SC/State%20of%20South%20Carolina/SC%20State%20of%20South%20Carolina%202023.pdf"
"177","IA","Iowa",1036991,"19000",2023,"iowa","General Purpose",10146829000,5182161000,868187000,66000,423452000,NA,40438873000,16117423000,594608000,27468208000,30900070000,8806776000,3093339000,37459000,NA,3190372,2014831,63.1535411734505,65645,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/IA/State%20of%20Iowa/IA%20State%20of%20Iowa%202023.pdf"
"178","LA","Louisiana",90240,"22000",2023,"louisiana","General Purpose",38580395000,16601434000,7030224000,NA,5051063000,NA,53694167000,34324509000,242082000,42383970000,48354898000,-10237898000,7791088000,NA,14725000,4657749,3332237,71.5416669439818,52090,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/LA/State%20of%20Louisiana/LA%20State%20of%20Louisiana%202023.pdf"
"179","DE","Delaware",32212,"10000",2023,"delaware","General Purpose",17358808000,2596317000,1641519000,12104000,7808365000,NA,19252285000,9412591000,227820000,12317240000,13719480000,-6102267000,4086177000,282281000,NA,989957,817817,82.6121170000849,71636,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/DE/State%20of%20Delaware/DE%20State%20of%20Delaware%202023.pdf"
"180","CO","Colorado",31946,"08000",2023,"colorado","General Purpose",43122163000,15031632000,15149174000,NA,1411029000,NA,62736138000,29093489000,756677000,48647774000,49998371000,1573519000,4854712000,NA,943124000,5773733,4966936,86.0267065531822,82228,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CO/State%20of%20Colorado/CO%20State%20of%20Colorado%202023.pdf"
"181","AL","Alabama",31550,"01000",2023,"alabama","General Purpose",16833587000,4414992000,4898527000,NA,963634000,NA,48253269000,23618989000,353018000,33887025000,36145461000,-7575497000,5985267000,52953000,NA,5024356,2900880,57.7372395123758,53990,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AL/State%20of%20Alabama/AL%20State%20of%20Alabama%202023.pdf"
"182","AK","Alaska",31574,"02000",2023,"alaska","General Purpose",10899062000,4886846000,4027292000,16327000,NA,1746935000,103767182000,91363647000,207395000,12450752000,15954092000,14600691000,1185387000,NA,NA,733378,475967,64.899487449396,78437,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/AK/State%20of%20Alaska/AK%20State%20of%20Alaska%202023.pdf"
"183","HI","Hawaii",71062,"15000",2023,"hawaii","General Purpose",27517241000,3665659000,6791174000,NA,4765622000,NA,30733824000,13554979000,299481000,15189728000,18924417000,-7403133000,12357333000,NA,NA,1455273,1252450,86.0630081957244,85547,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/HI/State%20of%20Hawaii/HI%20State%20of%20Hawaii%202023.pdf"
"184","MA","Massachusetts",149462,"25000",2023,"massachusetts","General Purpose",120087842000,15991084000,41671866000,NA,12691524000,NA,58683423000,37066004000,1032724000,87153491000,91028754000,-70187860000,46352040000,NA,NA,7029949,6416895,91.2798116962121,89577,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MA/Commonwealth%20of%20Massachusetts/MA%20Commonwealth%20of%20Massachusetts%202023.pdf"
"185","MT","Montana",64951,"30000",2023,"montana","General Purpose",5848400000,2894858000,2523157000,51435000,30302000,NA,19837789000,8104971000,116493000,8608375000,9661761000,1766924000,69007000,NA,6236000,1084197,579177,53.4185247527035,63357,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MT/State%20of%20Montana/MT%20State%20of%20Montana%202023.pdf"
"186","NM","New Mexico",82166,"35000",2023,"new mexico","General Purpose",18288736000,6681349000,6261975000,26125000,914717000,NA,78546423000,65525568000,213829000,27839171000,39931243000,-5490104000,3727585000,8421000,11993000,2117527,1578552,74.5471357558505,54304,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/NM/State%20of%20New%20Mexico/NM%20State%20of%20New%20Mexico%202023.pdf"
"187","ND","North Dakota",1241002,"38000",2023,"north dakota","General Purpose",10406706743,4891757892,1520861178,15684703,60247890,NA,43362886060,27817339850,97235000,10421845601,13595460383,16503194705,2689731000,NA,714282000,779091,474989,60.9668409716928,67603,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/ND/State%20of%20North%20Dakota/ND%20State%20of%20North%20Dakota%202023.pdf"
"188","SD","South Dakota",38382,"46000",2023,"south dakota","General Purpose",2461212000,1603577000,NA,1945000,NA,NA,11585378000,6648218000,81791000,5724047000,6450054000,2329479000,632561000,NA,100016000,886677,507347,57.2195649550508,66843,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/SD/State%20of%20South%20Dakota/SD%20State%20of%20South%20Dakota%202023.pdf"
"189","WA","Washington",39528,"53000",2023,"washington","General Purpose",93371863000,16779191000,1518392000,5581494000,4245405000,NA,133741566000,49263327000,1040165000,85433535000,91889102000,-10587148000,28340793000,NA,1205000,7705247,6424035,83.3718458807667,84155,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/State%20of%20Washington/WA%20State%20of%20Washington%202023.pdf"
"190","WY","Wyoming",40122,"56000",2023,"wyoming","General Purpose",8902153260,6412250250,583964587,NA,428257562,NA,34905978195,32945464363,62269116,5136757317,7976826154,5250764226,5058650,NA,NA,576837,357750,62.017748083994,66508,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WY/State%20of%20Wyoming/WY%20State%20of%20Wyoming%202023.pdf"
"191","TX","Texas",38611,"48000",2023,"texas","General Purpose",216927409000,45831224000,54500992000,NA,52942461000,NA,458455103000,127475008000,2394351000,198978121000,237989836000,-39745301000,61979977000,1940719000,2644185000,29145428,24400697,83.7202752191118,66959,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/State%20of%20Texas/TX%20State%20of%20Texas%202023.pdf"
"192","MO","Missouri",148599,"29000",2023,"missouri","General Purpose",21161630000,6162734000,7769283000,0,2628366000,0,62504282000,26657946000,216664000,38037694000,42035432000,1293359000,2174237000,NA,NA,6154920,4275663,69.4674806938782,61815,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MO/State%20of%20Missouri/MO%20State%20of%20Missouri%202023.pdf"
"193","MI","Michigan",80814,"26000",2023,"michigan","General Purpose",39207960000,14257150000,7410800000,0,5264600000,0,73576618000,43150574000,473400000,84220652000,86023205000,-2297531000,8184400000,0,0,10077325,7404258,73.4743951548282,63444,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MI/State%20of%20Michigan/MI%20State%20of%20Michigan%202023.pdf"
"194","GA","Georgia",1265711,"13000",2023,"georgia","General Purpose",48233574000,17061552000,12068072000,59359000,4374431000,328858000,96910573000,52761418000,721750000,74724285000,84003599000,7593473000,11663637000,2462211000,NA,10711937,7933986,74.0669729426354,66507,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/GA/State%20of%20Georgia/GA%20State%20of%20Georgia%202023.pdf"
"195","CA","California",31665,"06000",2023,"california","General Purpose",496813568000,198218449000,89832001000,NA,81813787000,NA,449958912000,256089449000,5801556000,441883097000,449779072000,-249351242000,110071884000,31041000,1728914000,39538245,37259490,94.2366327389068,84831,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/CA/State%20of%20California/CA%20State%20of%20California%202023.pdf"
"196","MN","Minnesota",34704,"27000",2023,"minnesota","General Purpose",23363306000,9570608000,3819713000,NA,731542000,NA,65944934000,41730474000,585414,53633488000,61778539000,14050527000,8039193000,84568000,NA,5706504,4101754,71.878705208487,77712,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/MN/State%20of%20Minnesota/MN%20State%20of%20Minnesota%202023.pdf"
"197","RI","Rhode Island",38202,"44000",2023,"rhode island","General Purpose",8880698000,2420779000,3161747000,1038000,259260000,15182000,11682718000,5850192000,103917000,11629454000,13113043000,-4110684000,3009935000,NA,NA,1097371,999191,91.0524987265111,73324,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/RI/State%20of%20Rhode%20Island/RI%20State%20of%20Rhode%20Island%202023.pdf"
"198","OK","Oklahoma",37320,"40000",2023,"oklahoma","General Purpose",11365887000,6703211000,916584000,5350000,141945000,69247000,42748367000,20962034000,196707000,29241320000,33135810000,10615302000,3339127000,NA,150647000,3959346,2558611,64.6219470706451,55829,"https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OK/State%20of%20Oklahoma/OK%20State%20of%20Oklahoma%202023.pdf"
