state.abb,state.name,id_22,geo_id,year_22,name,category_22,total_liabilities_22,current_liabilities_22,total_assets_22,current_assets_22,compensated_absences_22,expenses_22,revenues_22,unrestricted_22,population_22,urban_pop_22,pct_urban_pop_22,median_hh_income_21_22,url_22,modified_revenues_22,net_pension_liability_22,net_opeb_liability_22,assets_liab_ratio_22,state.abb_20,id_20,year_20,category_20,total_liabilities_20,current_liabilities_20,total_assets_20,current_assets_20,compensated_absences_20,expenses_20,revenues_20,unrestricted_20,population_20,urban_pop_20,pct_urban_pop_20,median_hh_income_21_20,url_20,modified_revenues_20,net_pension_liability_20,net_opeb_liability_20,assets_liab_ratio_20,total_liabilities_growth,current_liabilities_growth,expenses_growth,net_opeb_liability_growth,net_pension_liability_growth,revenues_growth,total_assets_growth,assets_liab_ratio_growth,modified_revenues_growth,pct_urban_pop_22_normalized,median_hh_income_normalized
OR,Oregon,103191,41051,2022,"Multnomah County, OR",General Purpose,1620060000,345769000,3023123000,1574079000,36118000,1765692000,2174778000,0,815429,804977,0.987183417787959,77851,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Multnomah%20County/OR%20Multnomah%20County%202022.pdf,63317000,396720000,114171000,0.5358895420398045,OR,103191,2020,General Purpose,1265422000,170272000,1983688000,0,32855000,1357839000,1373076000,0,815429,804977,0.987183417787959,77851,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/OR/Multnomah%20County/OR%20Multnomah%20County%202020.pdf,-155035000,581413000,121091000,0.6379138251579886,28.02527536268533,1.030686196203721,30.036918957254873,-0.05714710424391573,-31.766231577209314,0.583872997561679,0.5239911719988224,-0.15993427183196135,1.40840455381043,47.90764038686393,-15.334723067873398
PA,Pennsylvania,37703,42003,2022,"Allegheny County, PA",General Purpose,3495707885,242179246,1950409178,875807619,10915406,2335737734,2351482244,0,1250585,1220381,0.9758535653114,68874,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Allegheny%20County/PA%20Allegheny%20County%202022.pdf,-226434736,1709287075,64322191,1.7922946243436924,PA,37703,2020,General Purpose,3045677641,301434463,1432271832,0,10556597,2192761099,2005108266,0,1250585,1220381,0.9758535653114,68874,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Allegheny%20County/PA%20Allegheny%20County%202020.pdf,-489087296,1648275854,57453399,2.1264662007260644,14.776030067720486,-0.1965774464215792,6.520392716981522,0.11955414509070211,3.701517610170609,0.1727457733197535,0.3617590840116445,-0.1571487833986131,0.5370259300294727,46.057995500845095,-24.598817349666152
PA,Pennsylvania,164478,42091,2022,"Montgomery County, PA",General Purpose,1222227145,311068667,1258963411,655932187,15317762,903835651,914572568,12749047,856559,827974,0.966634872564803,102648,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Montgomery%20County/PA%20Montgomery%20County%202022.pdf,-300331750,NA,NA,0.9708202274355057,PA,164478,2020,General Purpose,660085418,111189435,722345190,0,16333167,728547177,808381108,0,856559,827974,0.966634872564803,102648,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Montgomery%20County/PA%20Montgomery%20County%202020.pdf,-31355504,83324020,0,0.9138088370187666,85.1619671743756,1.7976459004400913,24.060003186313907,NA,NA,0.13136311443834484,0.7428833588550648,0.062388749273572915,-8.578278505744956,44.5530060996326,10.255312122681914
PA,Pennsylvania,37704,42017,2022,"Bucks County, PA",General Purpose,713808738,295839525,1036299936,434865764,15562261,671377660,765395005,0,646526,579965,0.897031574323551,99755,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Bucks%20County/PA%20Bucks%20County%202022.pdf,-201822180,167833441,0,0.6888051549585351,PA,37704,2020,General Purpose,518377250,163326805,804128100,0,17114411,618696315,693968803,0,646526,579965,0.897031574323551,99755,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Bucks%20County/PA%20Bucks%20County%202020.pdf,-88054317,2702513,0,0.6446451131355813,37.70062980194444,0.8113347959019954,8.514895550978027,0,6110.2732160770365,0.10292422611971506,0.2887249382281256,0.06850287223641165,-1.2920191408673354,33.18998218486084,7.269790817432224
PA,Pennsylvania,42714,42101,2022,"Philadelphia, PA",General Purpose,21025387000,3391914000,16832660000,8373639000,202700000,8888976000,10214282000,-7754919000,1603799,1603797,1,52882,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Philadelphia/PA%20Philadelphia%202022.pdf,-2066608000,5386419000,2156649000,1.249082854403285,PA,42714,2020,General Purpose,19141711000,1937322000,13216525000,0,0,8712288000,8677695000,0,1603799,1603797,1,52882,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/PA/Philadelphia/PA%20Philadelphia%202020.pdf,-1971915000,6095885000,1935327000,1.4483164825852484,9.840687700279249,0.7508261404144484,2.0280321311692178,0.11435896879442078,-11.638441341987258,0.17707317438559433,0.27360709414918066,-0.1375622183256044,-0.04802083254095638,50,-41.102259006615
TN,Tennessee,1265440,47157,2022,"Shelby County, TN",General Purpose,1686087369,240880271,2196132996,785505268,30578102,1260871205,1399883407,-1100027494,929722,898107,0.965972353680153,54931,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Shelby%20County/TN%20Shelby%20County%202022.pdf,-101868069,458893000,-119734000,0.7677528510664023,TN,1265440,2020,General Purpose,1845498562,185322233,1927169554,0,30558690,1310066504,1216535173,0,929722,898107,0.965972353680153,54931,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/Shelby%20County/TN%20Shelby%20County%202020.pdf,-278853564,571656496,-18933000,0.9576212732136178,-8.63783891693978,0.2997915420110441,-3.755175699080388,-5.32409021285586,-19.725743832009215,0.15071346728747645,0.13956397424489408,-0.19827089002529005,0.6346897362947098,44.44484717440221,-38.987729744791075
TN,Tennessee,1267141,47037,2022,"The Metropolitan Government Of Nashwille And Davidson County, TN",General Purpose,8592404771,1104487524,11484040964,4071414566,102031243,2342151854,4083458215,0,1913459,113939.692307692,0.387457962217533,65463,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County/TN%20The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County%202022.pdf,636818837,42884484,2414800324,0.748203946497173,TN,1267141,2020,General Purpose,10106765040,431000385,9149662279,0,97051724,3182771804,2985439389,-4201043109,1913459,113939.692307692,0.387457962217533,65463,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TN/The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County/TN%20The%20Metropolitan%20Government%20of%20Nashville%20and%20Davidson%20County%202020.pdf,-628332800,303734402,4261044596,1.1046052555619141,-14.983629905380683,1.562613775855444,-26.411568336238787,-0.43328442836133135,-85.88092632325528,0.3677913643283816,0.25513277034910764,-0.3226503832660467,2.0135056406413927,-50,-28.118904861662937
TX,Texas,1265423,48201,2022,"Harris County, TX",General Purpose,10592080708,1265164404,21827793919,2566935622,52367328,4590488836,4479142642,0,4731129,4677507,0.988662786703853,63539,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202022.pdf,-1376510598,-253423134,3922333666,0.4852565837530711,TX,1265423,2020,General Purpose,8947139580,660408855,20564102118,0,48806862,3599520889,4137326161,-690677178,4731129,4677507,0.988662786703853,63539,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Harris%20County/TX%20Harris%20County%202020.pdf,-122603583,470462074,2733774269,0.4350853506104924,18.385106360439725,0.9157290130520737,27.530551358331067,0.43476866780034795,-153.86685728890444,0.08261772644905092,0.061451348264501944,0.11531354266968691,-10.227327654853285,48.149153429993106,-30.104436486723564
TX,Texas,38622,48113,2022,"Dallas County, TX",General Purpose,1211575000,479961000,2667309000,1684411000,40447000,1050839000,1153142000,-83858,2611491,2598426,0.994217419368909,63549,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas%20County/TX%20Dallas%20County%202022.pdf,-377658000,246648000,194549000,0.45423121205679584,TX,38622,2020,General Purpose,942867000,285802000,2327500000,0,40641000,1018668000,1062432000,-123646,2611491,2598426,0.994217419368909,63549,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Dallas%20County/TX%20Dallas%20County%202020.pdf,-242038000,156475000,228011000,0.40509860365198713,28.49903538887245,0.679347940182364,3.1581437720631254,-0.14675607755766168,57.627736060073495,0.085379581940303,0.14599742212674544,0.12128555359577996,-0.5603252381857394,49.05596999480635,-30.0941166757825
TX,Texas,38644,48439,2022,"Tarrant County, TX",General Purpose,1200856000,462047000,1741510000,1227712000,50152000,761000000,896004000,-61885000,2110608,2084718,0.987718417162567,71399,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Tarrant%20County/TX%20Tarrant%20County%202022.pdf,-327043000,28589000,222716000,0.6895487249570775,TX,38644,2020,General Purpose,908700000,186900000,1108001000,0,50367000,717381000,816457000,-272985000,2110608,2084718,0.987718417162567,71399,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Tarrant%20County/TX%20Tarrant%20County%202020.pdf,-87824000,227323000,184230000,0.8201256136050419,32.150984923517115,1.4721615837346174,6.0803115778087236,0.20890191608315692,-87.42362189483687,0.09742950332963034,0.5717585092432227,-0.15921571827757583,-2.723845418108945,47.99498122906063,-21.993065087047604
TX,Texas,38615,48029,2022,"Bexar County, TX",General Purpose,3217678883,509065799,3660014669,1486619566,55473211,878555086,999154173,0,2009322,1914732,0.952923470779227,63014,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Bexar%20County/TX%20Bexar%20County%202022.pdf,-388466712,-55969325,187140419,0.8791437122516079,TX,38615,2020,General Purpose,3027051150,188401051,3227931573,0,50666275,874696720,869968776,-1231755898,2009322,1914732,0.952923470779227,63014,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Bexar%20County/TX%20Bexar%20County%202020.pdf,-193128995,117083764,216578397,0.9377680664979822,6.297473136520999,1.7020326919513842,0.44110900518753515,-0.1359229655762943,-147.80280637373428,0.14849429147788173,0.13385757604471996,-0.06251476920652894,-1.0114365116434225,42.31456352102785,-30.6462265611294
TX,Texas,1268559,48453,2022,"Travis County, TX",General Purpose,2193577570,382030994,3615242473,1389078683,46014831,875591410,1043089696,0,1290209,1224251,0.948893494591486,84519,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Travis%20Texas%20County/TX%20Travis%20Texas%20County%202022.pdf,-214532708,-39569661,650170983,0.6067580767769986,TX,1268559,2020,General Purpose,2724331272,145211872,2937537197,0,42497620,937768731,990562635,0,1290209,1224251,0.948893494591486,84519,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Travis%20Texas%20County/TX%20Travis%20Texas%20County%202020.pdf,-92417968,172394620,1125420726,0.9274201786388477,-19.48198104448437,1.630852345185661,-6.630347008232674,-0.422286289936338,-122.95295584050128,0.053027500880850405,0.2307052576873293,-0.3457570896640153,-1.3213311506697485,41.65665337949204,-8.45347313237221
TX,Texas,38621,48085,2022,"Collin County, TX",General Purpose,839611375,229874351,1789133304,117358872,10535141,299066697,380821720,438194302,1066465,999005,0.938504319071083,102119,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Collin%20County/TX%20Collin%20County%202022.pdf,-148119328,-126559762,0,0.4692838555533367,TX,38621,2020,General Purpose,665516189,116609392,1391403083,0,9374000,380118732,451872776,319273263,1066465,999005,0.938504319071083,102119,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Collin%20County/TX%20Collin%20County%202020.pdf,-44855348,-32523900,0,0.47830581743795086,26.15942164556421,0.971319351360652,-21.322820523351634,0,-289.1284932003849,-0.15723685907557308,0.28584831085931983,-0.018862329404522815,-2.302155363949021,39.96057786473813,9.70939412389965
TX,Texas,44488,48121,2022,"Denton County, TX",General Purpose,942504194,196556722,993781616,63674085,9783408,333491434,382086688,0,906405,841126,0.927962913521516,98027,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Denton%20County/TX%20Denton%20County%202022.pdf,-147961468,-7850277,131981180,0.9484017200817287,TX,44488,2020,General Purpose,920520035,74805984,815898433,0,9411703,358519043,417144223,-430498605,906405,841126,0.927962913521516,98027,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Denton%20County/TX%20Denton%20County%202020.pdf,-16180804,43366444,124544261,1.1282287080946019,2.3882325385780443,1.6275534588248983,-6.980831140955601,0.05971306056406726,-118.10219210041754,-0.08404176077970041,0.2180212337777587,-0.15938877172924645,-8.144259333466989,38.239650173354036,5.486527486816442
TX,Texas,197572,48215,2022,"Hidalgo County, TX",General Purpose,706023480,244737229,1306652301,622757738,13104345,556346007,590556313,0,870796,793236,0.910947758391605,44260,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Hidalgo%20County/TX%20Hidalgo%20County%202022.pdf,-210526923,-17497275,35754355,0.5403300322967862,TX,197572,2020,General Purpose,669328010,146732237,1096912705,0,13237379,629203305,639773050,0,870796,793236,0.910947758391605,44260,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Hidalgo%20County/TX%20Hidalgo%20County%202020.pdf,-136162492,47598461,47475188,0.6101925950433768,5.48243453908346,0.6679172484775789,-11.579293595732146,-0.24688334040931023,-136.76016961976984,-0.076928431105374,0.19120901330065276,-0.11449264267394824,-0.5461447562225874,35.461856310991635,-50
TX,Texas,38624,48141,2022,"El Paso County, TX",General Purpose,469658879,178298235,705151219,395518909,36531938,410698821,473629977,0,865655,830826,0.95976350910349,50983,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/El%20Paso%20County/TX%20El%20Paso%20County%202022.pdf,-115367079,-2669398,61501898,0.6660399448306137,TX,38624,2020,General Purpose,422205749,51725969,489205595,0,36103511,383317429,382317073,-81094174,865655,830826,0.95976350910349,50983,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/El%20Paso%20County/TX%20El%20Paso%20County%202020.pdf,-52726325,108703516,48906739,0.8630435819116091,11.239337719202872,2.4469771847096764,7.143268197178688,0.25753422243098234,-102.45566849925996,0.2388407697398332,0.44142100214532504,-0.22826615157097835,-1.1880356539167105,43.43122783177874,-43.06199110432297
TX,Texas,38625,48157,2022,"Fort Bend County, TX",General Purpose,1483281134,158164995,3724274303,484167794,12505887,622136333,873511068,0,822779,783302,0.9520199227253,98070,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Fort%20Bend%20County/TX%20Fort%20Bend%20County%202022.pdf,93209740,-32298711,495366734,0.39827386849705954,TX,38625,2020,General Purpose,1449434641,155833372,2686984056,0,16744995,604058894,759862848,0,822779,783302,0.9520199227253,98070,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Fort%20Bend%20County/TX%20Fort%20Bend%20County%202020.pdf,-29418,47941506,597396893,0.5394280765319137,2.3351513785160045,0.014962282918449586,2.992661672489173,-0.17079124480816474,-167.37108133399065,0.14956412239278213,0.3860425761305671,-0.261673824882015,3169.4594465973214,42.16705559533543,5.530902673863011
TX,Texas,38639,48339,2022,"Montgomery County, TX",General Purpose,1064840923,199379542,1730442729,367276433,13708766,519782510,533863539,-66391819,620451,478509,0.77123764793865,87831,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Montgomery%20County/TX%20Montgomery%20County%202022.pdf,-185298513,-47475152,224199623,0.6153575065817737,TX,38639,2020,General Purpose,1112577123,150264813,1632772308,0,15389794,544102225,556157482,0,620451,478509,0.77123764793865,87831,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Montgomery%20County/TX%20Montgomery%20County%202020.pdf,-138209556,24066035,253594793,0.681403719029757,-4.290596940487334,0.3268544912107933,-4.46969592892218,-0.11591393361140502,-297.2703521789111,-0.04008566587979482,0.05981876378074878,-0.09692669793764233,-0.3407069551688597,12.653607760616957,-5.035551748691965
TX,Texas,44495,48491,2022,"Williamson County, TX",General Purpose,1478698412,180096199,2464344098,1126648710,5912067,405755837,648580913,-749057671,609010,553276,0.908473819285833,96653,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Williamson%20County/TX%20Williamson%20County%202022.pdf,62728877,-15236030,55615361,0.6000373134580007,TX,44495,2020,General Purpose,1352794743,92763816,1891803542,0,6093347,389341953,507231383,0,609010,553276,0.908473819285833,96653,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/TX/Williamson%20County/TX%20Williamson%20County%202020.pdf,25125614,55619549,59226881,0.7150820436512324,9.306930681944555,0.941448797233611,4.215801527044788,-0.06097771719567674,-127.39330015063588,0.2786687392329587,0.3026427127812196,-0.16088325978066728,1.4966107096925074,35.05797560515009,4.06858546351431
UT,Utah,39288,49035,2022,"Salt Lake County, UT",General Purpose,901158680,291835637,2345103878,1063031379,29204738,1289460068,1515735637,207990235,1185236,1177043,0.993085776865068,80676,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/Salt%20Lake%20County/UT%20Salt%20Lake%20County%202022.pdf,-65560068,-93065740,89452848,0.38427239341250197,UT,39288,2020,General Purpose,958229946,163875936,1898668886,0,28954974,1228904482,1332987995,82520007,1185236,1177043,0.993085776865068,80676,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/Salt%20Lake%20County/UT%20Salt%20Lake%20County%202020.pdf,-59792423,75995899,95202533,0.5046851260193874,-5.95590507667144,0.7808327697362473,4.92760722146996,-0.06039424392206035,-222.46152914119745,0.13709623994025544,0.23513051448402994,-0.238589818480721,-0.09646113521775158,48.87122471463951,-12.419376477022944
UT,Utah,39292,49049,2022,"Utah County, UT",General Purpose,349027567,128632167,1093755189,559775571,7055612,346479843,444665119,0,659392,631512,0.957708458763207,86597,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/Utah%20County/UT%20Utah%20County%202022.pdf,-30446891,-28151124,6543375,0.3191094044720459,UT,39292,2020,General Purpose,328192274,59635967,836417646,0,6177350,71794472,332859563,85121812,659392,631512,0.957708458763207,86597,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/UT/Utah%20County/UT%20Utah%20County%202020.pdf,201429124,24085947,8261379,0.3923784673476389,6.348501976009343,1.156956170426481,382.59961156897987,-0.20795608093999804,-216.8777960027895,0.3358940779478221,0.3076663246294065,-0.18673059041916848,-1.1511543633581012,43.09573243496929,-6.309016418819205
VA,Virginia,230306,51059,2022,"Fairfax County, VA",General Purpose,7064284286,695168747,12585953695,4470321303,168396166,5355159092,5805931496,0,1150305,1132574,0.984582403510709,133845,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Fairfax%20County/VA%20Fairfax%20County%202022.pdf,-244396343,1298126521,-39502513,0.5612831937246373,VA,230306,2020,General Purpose,7213251402,602285356,11114469361,0,153611412,5533259664,5484428195,0,1150305,1132574,0.984582403510709,133845,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/VA/Fairfax%20County/VA%20Fairfax%20County%202020.pdf,-651116825,1838029525,136090113,0.6489964718703407,-2.0651868027044817,0.15421824567821635,-3.2187278894345415,-1.2902673245631002,-29.374011497448606,0.05862111592473862,0.13239357509620292,-0.1351521648383123,0.624650548693777,47.483014138081685,42.4500263155179
WA,Washington,42969,53033,2022,"King County, WA",General Purpose,7371622000,1086659000,17890845000,7004417000,212673000,4819081000,5508067000,2389775000,2269667,2194904,0.9670565169022,110351,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/King%20County/WA%20King%20County%202022.pdf,-397673000,-249349000,92158000,0.41203319351321865,WA,42969,2020,General Purpose,7102405000,890960000,14914538000,0,208868000,4263206000,5016201000,1553755000,2269667,2194904,0.9670565169022,110351,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/King%20County/WA%20King%20County%202020.pdf,-137965000,375161000,106619000,0.476206839259788,3.7905047656392443,0.21964959145191704,13.038896079617077,-0.13563248576707715,-166.46453122792616,0.09805548063165731,0.19955743852072388,-0.13476002538376045,-1.882419454209401,44.62184126708061,18.20466249058316
WA,Washington,42923,53053,2022,"Pierce County, WA",General Purpose,786234000,205463000,3316298000,1178700000,29352000,826863000,1065085000,0,921137,858662,0.932183296603085,85492,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Pierce%20County/WA%20Pierce%20County%202022.pdf,32759000,-55500000,65840000,0.23708183040245479,WA,42923,2020,General Purpose,758885000,91501000,2802000000,0,29046000,858400000,938767000,208087000,921137,858662,0.932183296603085,85492,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Pierce%20County/WA%20Pierce%20County%202020.pdf,-11134000,49245000,87223000,0.27083690221270523,3.6038398439816306,1.2454727270740211,-3.6739282385834113,-0.24515322793299932,-212.70179713676515,0.13455735022641402,0.1835467523197716,-0.12463246896739526,3.9422489671277168,38.928645021258305,-7.4493555278067305
WA,Washington,39536,53061,2022,"Snohomish County, WA",General Purpose,767026252,233167166,3227446015,920061814,0,807727967,931974469,213777049,827947,730291,0.882039767765717,99650,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Snohomish%20County/WA%20Snohomish%20County%202022.pdf,-108920664,-48380254,3574222,0.23765734529257493,WA,39536,2020,General Purpose,658828081,129803339,2344961772,0,40160179,770069215,854744997,0,827947,730291,0.882039767765717,99650,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WA/Snohomish%20County/WA%20Snohomish%20County%202020.pdf,-45127557,43474693,4929447,0.2809547212524879,16.42282320992933,0.796311002446555,4.89030742515788,-0.2749243474978025,-211.28371625303944,0.09035381578255672,0.3763320381326882,-0.15410802056251102,-1.4136175596653726,30.742508275623948,7.161432802551062
WI,Wisconsin,44624,55079,2022,"Milwaukee County, WI",General Purpose,2539046000,464179000,2396342000,1171213000,15281000,1037576000,1291235000,-2043169000,939495,936887,0.997230409296969,56417,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/Milwaukee%20County/WI%20Milwaukee%20County%202022.pdf,-210520000,231020000,1189697000,1.0595507652914318,WI,44624,2020,General Purpose,2876921000,122753000,1986050000,0,41454000,1044498000,1171061000,0,939495,936887,0.997230409296969,56417,https://acfrs-docs.s3.us-east-2.amazonaws.com/acfrs/General%20Purpose/WI/Milwaukee%20County/WI%20Milwaukee%20County%202020.pdf,3810000,594769000,1415115000,1.4485642355429118,-11.744326660342775,2.7814065644016845,-0.6627106993024401,-0.15929306098797624,-61.158029419825176,0.1026197610542918,0.20658694393393923,-0.268551066432812,-56.25459317585302,49.54785295829532,-37.45420583894903
