"","state.abb","state.name","id","geo_id","year","name","total_liabilities","current_liabilities","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","total_assets","current_assets","compensated_absences","expenses","revenues","population","median_hh_income_21"
"153","OK","Oklahoma",125837,"4055000",2021,"oklahoma city",2377773000,96685000,408312000,0,443682000,0,4729437000,0,94378000,999429000,1029908000,681084,59214
"154","NC","North Carolina",36728,"3755000",2021,"raleigh",2361176428,226210165,203853587,0,189934098,0,5129144536,0,33245460,787637884,987255776,467762,74612
"155","NC","North Carolina",36708,"3775000",2021,"winston-salem",1115603455,81592368,80074722,0,0,12099186,2312603738,0,17313914,386916855,499906171,249562,54228
"156","KS","Kansas",33468,"2079000",2021,"wichita",1500033422,246530158,15602000,0,44218000,0,4221113253,0,14577000,588265268,713501200,397547,56293
"157","NC","North Carolina",36713,"3712000",2021,"charlotte",6817711000,495567000,1019687000,0,227624000,42758000,18323912000,0,90754000,2212176000,2482891000,874607,70869
"158","NC","North Carolina",36706,"3719000",2021,"durham",1021315269,94664449,114942996,0,164490386,0,1008217544,0,25797782,477630333,587850585,283588,71343
"159","OK","Oklahoma",1268097,"4075000",2021,"tulsa",1310463000,70853000,307741000,0,4600000,0,3709260000,0,37034000,594013000,703102000,413123,51008
"160","OR","Oregon",37572,"4159000",2021,"portland",9676620990,362782129,5447870710,0,95444851,2403478,10259480676,0,112505275,2315364498,2400174810,652518,79057
"161","NE","Nebraska",35447,"3128000",2021,"lincoln",1668339134,141527498,39668000,0,26979000,0,4147580763,0,33791000,766018047,935618237,291105,62294
"162","NE","Nebraska",35443,"3137000",2021,"omaha",3145801379,196958885,814257649,0,512272582,0,3736432035,0,90438534,833472066,1068787063,491743,62948
"163","NJ","New Jersey",35652,"3451000",2021,"newark",635368314,0,0,0,0,0,635368314,635368314,0,993439451,1021231386,311552,43242
"164","PA","Pennsylvania",42714,"4260000",2021,"philadelphia",18803884000,2887334000,4721351000,0,2088155000,0,14122297000,0,5984000,8408336000,8763843000,1603799,52899
"165","PA","Pennsylvania",43862,"4261000",2021,"pittsburgh",2033199668,45437895,822015601,0,395364862,0,748652689,0,31767924,625367419,705998444,302958,57821
"166","NM","New Mexico",35917,"3502000",2021,"albuquerque",2493805208,192010899,904300000,0,314556997,0,5722653309,0,50009598,1093688347,1224799549,564581,58512
"167","NV","Nevada",35518,"3231900",2021,"henderson",1084887438,104643888,416549579,0,89339854,0,3737833431,0,50613783,594070606,708532059,317310,77924
"168","NV","Nevada",35519,"3240000",2021,"las vegas",1828903547,148864241,873504531,0,55725322,0,6130652073,0,48520133,1026067641,1217540116,644866,59746
"169","NV","Nevada",35520,"3251800",2021,"north las vegas",855709552,71329348,219150533,0,109107152,0,2566299895,0,41634466,420093691,576778514,259520,67035
"170","NV","Nevada",35523,"3260600",2021,"reno",1061795874,78943241,252369268,0,147020971,0,1982009528,0,28289163,402429362,523608626,264147,67478
"171","NJ","New Jersey",108025,"3436000",2021,"jersey city",191198139,191198139,113755178,0,1208152775,0,436691145,0,130922651,1156967562,1041289727,292754,81958
"172","TX","Texas",31543,"4804000",2021,"arlington",1866983000,69491000,0,27444000,144366000,0,4722784000,0,45914000,607945000,685362000,394257,59889
"173","TX","Texas",38712,"4805000",2021,"austin",15516665000,593022000,2178003000,0,4346367000,0,18901919000,0,180500000,4627438000,4436046000,961900,79542
"174","TX","Texas",38701,"4817000",2021,"corpus christi",1936597928,145981390,203244403,0,10392386,0,3654260359,0,46141166,622511420,721689677,317863,59812
"175","TX","Texas",38669,"4819000",2021,"dallas",14023129000,599300000,5702885000,0,266160000,0,2667309000,0,135807000,2491639000,3440643000,1304317,57995
"176","TX","Texas",43166,"4824000",2021,"el paso",2773436603,165215037,485256939,0,168416162,0,3119731244,0,73791412,870926344,1085555707,678697,51241
"177","TX","Texas",43770,"4835000",2021,"houston",22569340000,718518000,1779562000,0,2629644000,0,28225302000,0,543297000,4970640000,6339214000,2301572,55499
"178","TX","Texas",47012,"4837000",2021,"irving",1089686874,86083020,153236230,0,18303061,0,2156789796,0,34493704,418767014,496729475,256687,70340
"179","TX","Texas",40881,"4841464",2021,"laredo",1476807436,99013438,252346173,1326670,206576960,0,2215517669,0,27943429,476043948,561946459,255212,52438
"180","TX","Texas",38693,"4845000",2021,"lubbock",2018728188,131144266,157803158,0,172402112,0,3224905944,0,38433103,719452456,828278483,257157,54747
"181","TX","Texas",38665,"4858016",2021,"plano",812220663,74490302,55021601,14036741,6188875,0,2497607508,0,50350289,580619556,638485364,285469,95002
"182","TX","Texas",38656,"4865000",2021,"san antonio",6346636000,243244000,819657000,0,933170000,0,8993719000,0,253550000,2598378000,2737685000,1434367,54923
"183","VA","Virginia",230476,"5182000",2021,"virginia beach",2350727399,155761720,525466635,0,94167390,0,6199794724,0,49703863,1615782519,1736892251,459471,81634
"184","WA","Washington",39553,"5363000",2021,"seattle",9142892000,615595000,1198219000,630536000,654541000,0,17225365000,0,140278000,4241488000,5149807000,737018,110781
"185","WA","Washington",39566,"5367000",2021,"spokane",839405510,29778576,0,174325293,0,91501555,3319465094,0,27687978,522675150,658310969,228978,58714
"186","WA","Washington",39559,"5370000",2021,"tacoma",2172314000,208719000,110879000,177099000,229263000,0,5491480000,0,51398000,1126267000,1305169000,219175,77141
"187","VA","Virginia",230275,"5116000",2021,"chesapeake",1160016852,97609209,215077882,0,40178800,9933717,3238000000,0,24884770,787954525,917909038,249415,88815
"188","WI","Wisconsin",39884,"5548000",2021,"madison",1147484321,144028203,78674,112995852,84581716,0,3068949000,0,61952786,568838409,660519925,269769,67270
"189","WI","Wisconsin",39892,"5553000",2021,"milwaukee",4761383000,365916000,927864000,0,1680554000,0,3911160000,0,47800000,1580425000,1293829000,577225,46637
"190","VA","Virginia",230389,"5157000",2021,"norfolk",2458465093,211590385,389045271,0,114305792,0,2939072981,0,23904172,799169076,799186769,238001,58591
"191","VA","Virginia",230420,"5167000",2021,"richmond",2728454001,273104411,399778235,0,120143312,0,3716661730,0,24659319,1181729734,1244200179,226618,51770
"192","TN","Tennessee",38563,"4748000",2021,"memphis",4210272000,504065000,4511000,0,809284000,0,7371284000,0,131515000,2581642000,2916906000,631539,44317
"193","OH","Ohio",36922,"3916000",2022,"cleveland",3610810000,650009000,613353000,7250000,77665000,60518000,7328748000,5,45677000,1389344000,1878993000,372632,35562
"194","AZ","Arizona",31644,"0477000",2022,"tucson",3361849981,299609530,1376887466,0,187936363,0,5765719483,1804716249,51854178,1294623454,1421464007,542656,50306
"195","CA","California",31838,"0649270",2022,"moreno valley",242737682,72758179,54897196,0,5274815,0,1411692734,476584229,6610838,232404427,289901317,208640,79840
"196","AZ","Arizona",31637,"0465000",2022,"scottsdale",1533417000,214160000,309646000,0,831000,0,7613064000,1158017000,37800000,681369000,958854000,241339,99097
"197","CA","California",31819,"0602000",2022,"anaheim",3020278000,203874000,510106000,0,107149000,0,5423174000,1199330000,24459000,1190024000,1451581000,346825,81747
"198","CA","California",43912,"0603526",2022,"bakersfield",685488021,118029399,315292536,0,15586823,0,2980754114,688337147,22453669,597392722,678333688,404440,66666
"199","CA","California",31856,"0613392",2022,"chula vista",664878438,97471659,0,160773888,27450132,0,2471990143,645593352,10244609,363028142,485911541,275500,91949
"200","CA","California",54175,"0667000",2022,"city and county of san francisco",33104748000,5633817000,341625000,2445792000,3679684000,0,51616481000,14744282000,408920000,11211694000,13374941000,873959,121826
"201","FL","Florida",96403,"1230000",2022,"hialeah",938926163,152072925,213092488,5522808,360568124,0,735299031,270897932,34892565,306166456,359510455,223123,46674
"202","AL","Alabama",31569,"0137000",2022,"huntsville",1392121153,101586047,195197117,0,62796537,0,2491943999,541165747,33634200,511722538,628227515,215052,70757
"203","IN","Indiana",33221,"1825000",2022,"fort wayne",1658417371,112730310,219498841,0,151689246,0,3256642544,384410038,19998425,418294937,604024919,263914,54737
"204","CA","California",96340,"0626000",2022,"fremont",529449234,28292265,272252574,0,70589546,0,1532408403,553543813,15544643,286184199,393897469,230493,155968
"205","CA","California",31759,"0627000",2022,"fresno",1588277000,267898000,0,805653000,99760000,0,4869028000,863099000,98003000,927471000,1153001000,542252,61250
"206","FL","Florida",32292,"1235000",2022,"jacksonville",6540349000,549157000,2905810000,0,274269000,0,5865208000,2386737000,118112000,2198134000,2370769000,949616,58621
"207","CA","California",31784,"0643000",2022,"long beach",4933926000,372234000,1305415000,0,4165000,0,9852454000,1421222000,227549000,3682388000,2485542000,466775,73905
"208","IL","Illinois",32795,"1714000",2022,"chicago",73965305000,6226434000,35436606000,0,1835039000,0,47416591000,10226806000,0,13358525000,12848126000,2746352,66576
"209","CA","California",149487,"0644000",2022,"los angeles",51289709000,3799884000,4363649000,4360069000,906744000,518993000,87447834000,24517406000,1060408000,16555364000,19952927000,3898767,70372
"210","AZ","Arizona",31633,"0412000",2022,"chandler",937633085,82806731,212540490,0,81921795,0,2479609065,915513078,14436678,518724748,576771055,276010,94613
"211","AZ","Arizona",44287,"0427820",2022,"glendale",1604194000,97002000,339191000,0,631000,7304000,2551847000,696027000,31565000,523718000,683981000,248374,62910
"212","AZ","Arizona",31634,"0446000",2022,"mesa",4226428000,409619000,840814000,0,987614000,0,5212620000,1558911000,39149000,1240528000,1325532000,504300,69266
"213","CA","California",31740,"0653000",2022,"oakland",3521415000,479424000,1215883000,0,617469000,0,4340474000,1889103000,58975000,1099623000,1554513000,440660,82236
"214","NC","North Carolina",36713,"3712000",2022,"charlotte",6901313000,683951000,422459000,0,351617000,19506000,19699128000,3335632000,90951000,2154485000,2673738000,874607,70869
"215","FL","Florida",398462,"1245000",2022,"miami",3111775783,228491399,1301418710,0,777314329,0,2299105624,954865872,93646983,1213665001,1227856410,442260,48789
"216","CA","California",31836,"0662000",2022,"riverside",2363237000,219146000,0,140293000,48770000,0,4873976000,1204842000,41849000,874383000,1046226000,315014,76558
"217","CA","California",42691,"0664000",2022,"sacramento",2743937000,128735000,740591000,0,196805000,0,5596218000,1735512000,57146000,1213239000,1481024000,524924,75311
"218","CA","California",31848,"0665000",2022,"san bernardino",660674289,126966481,326502961,0,0,2546218,1227959247,472542195,8951607,263036146,355468331,222068,65311
"219","CA","California",44032,"0666000",2022,"san diego",7496904000,825053000,2164171000,0,429719000,0,17528167000,3751794000,100273000,3576546000,4030974000,1386960,93042
"220","CA","California",31826,"0669000",2022,"santa ana",1403334770,243770826,498809640,0,54557539,0,1944848799,644767731,30503911,547814505,657316282,310555,80265
"221","CA","California",31800,"0669088",2022,"santa clarita",198521702,63054641,0,432938,0,2071568,1722316670,443048590,4214133,210049560,322328316,228679,109336
"222","FL","Florida",148141,"1253000",2022,"orlando",1568238037,123244285,130635034,0,271036950,0,4024570050,1212904519,48229362,978184721,1158430180,307683,54167
"223","KS","Kansas",33468,"2079000",2022,"wichita",1642844484,151871867,0,49328335,35568000,0,4583441695,1089101061,14464000,613313810,742562142,397547,56293
"224","CA","California",31865,"0675000",2022,"stockton",971707056,117642532,321906746,0,65400233,0,2847898754,1003661045,13395107,457492661,674229264,320810,69844
"225","CO","Colorado",31994,"0804000",2022,"aurora",1259754593,164693658,79207501,89943213,24874408,0,7963959036,825793572,687048526,779855483,1206132585,386324,71647
"226","CO","Colorado",31999,"0816000",2022,"colorado springs",3731698820,367653659,56124000,80045963,63978000,0,8693070234,2105239688,46899000,1538570279,2177472250,479016,74579
"227","NC","North Carolina",36710,"3728000",2022,"greensboro",1236425979,167739658,62478040,0,118633659,0,2460932663,406085485,18377786,627276857,665049342,299101,51825
"228","FL","Florida",32314,"1263000",2022,"st petersburg",1372623906,120618798,21846061,63081265,261024918,0,2812396661,339599380,31840000,625436126,709178492,258356,64141
"229","MD","Maryland",33980,"2404000",2022,"baltimore",8977765000,1408246000,1284106000,12630000,102595000,0,13500418000,2830018000,196152000,2753576000,3383352000,585693,54652
"230","NC","North Carolina",36706,"3719000",2022,"durham",1073941784,134348630,71632896,0,161244534,0,2861462191,601975053,22656034,505749056,598435779,283588,71343
"231","MI","Michigan",34317,"2622000",2022,"detroit",6229907262,1297607679,1664015640,72568602,1476914,0,7379151573,2479738692,101424110,2378614300,2402183395,639115,36140
"232","NC","North Carolina",36728,"3755000",2022,"raleigh",2373022529,253811684,129081538,0,205633329,0,5520226873,1409236610,33421060,812741116,1076150788,467762,74612
"233","MN","Minnesota",1036390,"2743000",2022,"minneapolis",2301573000,279833000,872688000,0,48422000,0,4720233000,1483339000,49775000,1116621000,1296545000,429985,69397
"234","NY","New York",36037,"3663000",2022,"rochester",1830117000,386083000,18097000,24958000,1147549000,0,1767300000,744293000,0,788074000,833955000,211321,41980
"235","NY","New York",36072,"3684000",2022,"yonkers",3847030036,256605370,26278719,306758536,2595913992,0,1911381786,492644182,47211780,1230146156,1429178934,211585,66395
"236","NJ","New Jersey",108025,"3436000",2022,"jersey city",254536148,254536148,60959025,0,1418603618,0,1542676986,0,209241315,1296820965,1368636430,292754,81958
"237","OH","Ohio",36933,"3915000",2022,"cincinnati",2670728000,128421000,955536000,0,78113000,139255000,4791941000,1122494000,136936000,739549000,1164707000,309561,42733
"238","NM","New Mexico",35917,"3502000",2022,"albuquerque",2129715209,222446271,576889743,0,257870420,0,5873656078,1140651564,53682260,1169378012,1248211437,564581,58512
"239","OH","Ohio",44337,"3918000",2022,"columbus",6848750000,376549000,1099799000,0,160018000,72950000,10996019000,2123978000,121683000,2095282000,2530580000,905839,58202
"240","NV","Nevada",35518,"3231900",2022,"henderson",951986142,114953208,69332241,0,276458484,0,4026896704,994401878,49694528,538068636,825209974,317310,77924
"241","NV","Nevada",35519,"3240000",2022,"las vegas",1569744421,205304722,565585141,0,53751119,0,6462778877,1313429403,49788130,807790806,1237013085,644866,59746
"242","NV","Nevada",35520,"3251800",2022,"north las vegas",773407052,78396333,149081779,0,86225700,0,2751902517,960912870,43614126,416998398,605379828,259520,67035
"243","NV","Nevada",35523,"3260600",2022,"reno",1014653647,96793065,173851338,0,133546458,0,2064136787,554836809,29721593,379807610,447079345,264147,67478
"244","MO","Missouri",43771,"2938000",2022,"kansas city",5913070000,490036000,650718000,0,108427000,0,11041492000,1783940000,48441000,2045381000,2304874000,507971,63396
"245","NE","Nebraska",35447,"3128000",2022,"lincoln",1675570342,183298989,74246000,0,28734000,0,4363556432,282166441,36396000,859544947,1028904565,291105,62294
"246","MO","Missouri",44598,"2965000",2022,"st louis",3354252000,792369000,348807000,22299000,441033000,0,4343883000,1837597000,49315000,1054572000,1232944000,301574,49965
"247","OK","Oklahoma",125837,"4055000",2022,"oklahoma city",2377773000,127420000,173541000,230032000,419069000,0,5176765000,1812251000,93593000,921587000,1155865000,681084,59214
"248","OK","Oklahoma",1268097,"4075000",2022,"tulsa",1214772000,64654000,236765000,0,3211000,0,4002725000,1201812000,38788000,595755000,713325000,413123,51008
"249","NY","New York",122258,"3651000",2022,"new york",304335832000,37979586000,42349466000,0,89525858000,0,144972722000,58221773000,6135102000,97409580000,107534861000,8804194,67997
"250","OH","Ohio",98182,"3977000",2022,"toledo",1755747000,246626000,286965000,0,42065000,16929000,2991155000,296667000,38787000,520013000,681708000,270880,44150
"251","NE","Nebraska",35443,"3137000",2022,"omaha",3372148632,207219201,975536427,0,505771438,0,4132163870,739301440,90377835,931958486,1218859384,491743,62948
"252","OR","Oregon",37572,"4159000",2022,"portland",8413392207,519532981,4275718773,0,114572168,9210449,10742509469,2455250539,106449714,2094425083,2626078450,652518,79057
"253","PA","Pennsylvania",42714,"4260000",2022,"philadelphia",21025387000,3391914000,5386419000,0,2156649000,0,16832660000,8373639000,639400000,8888976000,10214282000,1603799,52899
"254","PA","Pennsylvania",43862,"4261000",2022,"pittsburgh",2219133011,307743484,924293454,0,352713530,0,961331922,741493186,24771811,663577923,775865270,302958,57821
"255","TN","Tennessee",38563,"4748000",2022,"memphis",4889827000,647971000,555464000,0,662704000,0,7984818000,1622918000,128376000,3063010000,3167317000,631539,44317
"256","TX","Texas",31543,"4804000",2022,"arlington",1969829000,130931000,0,119626000,143042000,0,4994679000,872482000,44340000,678643000,731306000,394257,59889
"257","TX","Texas",38712,"4805000",2022,"austin",16018263000,943208000,2023188000,0,4253955000,0,20508416000,2811715000,181131000,4977519000,5203837000,961900,79542
"258","TX","Texas",38669,"4819000",2022,"dallas",12395558000,866539000,4029247000,0,221571000,0,16650163000,4168782000,135500000,2792371000,3660182000,1304317,57995
"259","TX","Texas",43166,"4824000",2022,"el paso",2658808584,320617220,249896511,0,120299852,0,3622472296,307427053,75405005,820918153,1054928417,678697,51241
"260","TX","Texas",43770,"4835000",2022,"houston",22502566000,1614261000,2322472000,130298000,2350595000,0,29315179000,3488493000,570241000,4567147000,6763312000,2301572,55499
"261","TX","Texas",47012,"4837000",2022,"irving",1295144867,96059019,86682386,90987916,17063616,0,2473882603,405982135,36014881,438488241,561512341,256687,70340
"262","TX","Texas",38693,"4845000",2022,"lubbock",1921731747,142484404,99473975,0,154946406,0,3351931458,141024593,41646009,783128409,943795736,257157,54747
"263","TX","Texas",38665,"4858016",2022,"plano",794523367,74594509,0,37631774,0,5690194,2611871007,180753917,55282141,599436678,674630973,285469,95002
"264","VA","Virginia",230420,"5167000",2022,"richmond",2499202932,338178896,257171812,0,24127873,0,3867908884,931826918,26018898,1136065971,1333625718,226618,51770
"265","VA","Virginia",230476,"5182000",2022,"virginia beach",2142426048,213021020,260062702,0,99991906,0,6422674813,1534726843,47833459,1611648398,1778892587,459471,81634
"266","WA","Washington",39566,"5367000",2022,"spokane",826490515,36792571,0,102836353,0,93475431,3306899777,150943988,28250771,614410420,678420161,228978,58714
"267","VA","Virginia",230275,"5116000",2022,"chesapeake",1015516870,64408805,69545639,0,46144784,101954,3295430083,819823950,28383652,881782932,964023667,249415,88815
"268","VA","Virginia",230389,"5157000",2022,"norfolk",2142201352,265062165,38108794,0,116281900,0,3185660774,864177858,24940547,854621404,1077165019,238001,58591
"269","WI","Wisconsin",39884,"5548000",2022,"madison",1169202369,164087581,76490,147384003,69016664,0,3289492493,962559465,65743716,607341462,727021865,269769,67270
"270","WI","Wisconsin",39892,"5553000",2022,"milwaukee",3897051000,520986000,380776000,0,1228831000,0,4182546000,1542045000,47949000,1246728000,1366136000,577225,46637
"271","FL","Florida",32297,"1271000",2022,"tampa",2035173450,213067690,139826968,0,70312514,0,4703523089,1095673697,71042984,1072267048,1151864558,384661,63404
"272","TX","Texas",44101,"4829000",2022,"garland",1864177891,206533576,0,62295681,70484261,0,3162895651,727728382,NA,718474852,719240669,246001,61607
"273","CA","California",31829,"0636770",2022,"irvine",202113000,117706000,36051000,0,8475000,0,3280729000,1347425000,18488000,393434000,395481000,307665,105774
"274","CA","California",31888,"0648354",2022,"modesto",758381147,102228811,249803716,0,29551870,0,2071052008,619560911,11962073,351189192,433850844,218467,70469
"275","TX","Texas",38701,"4817000",2022,"corpus christi",1955699167,151263653,141067731,0,13937528,0,3881287980,585004945,48785499,633795570,799660967,317863,59812
"276","MA","Massachusetts",34032,"2507000",2022,"boston",6757265000,722188000,1080235000,0,2310198000,0,5889749000,3131468000,247599000,4327037000,4587924000,675632,79283
"277","NC","North Carolina",36708,"3775000",2022,"winston-salem",1160941196,53162489,89185304,0,1459209,0,2438535641,495112576,17642620,408422629,493591689,249562,54228
"278","ID","Idaho",32682,"1608830",2022,"boise",472982000,130517000,138187000,74689000,12226000,0,1862908000,415084000,9290000,460846000,522556000,235712,70217
"279","GA","Georgia",42897,"1304000",2022,"atlanta",10576224000,543848000,619780000,0,884365000,0,19645055000,4166560000,35238000,2145173000,2842599000,498722,74107
"280","TX","Texas",38708,"4827000",2022,"fort worth",6295537000,455775000,2062436000,0,864008000,0,10340868000,1949983000,NA,2084882000,2084882000,918937,68235
"281","TX","Texas",40881,"4841464",2022,"laredo",1494245564,118603456,187273236,0,172161855,0,2458780162,716861357,47515435,566188232,658183597,255212,52438
"282","AZ","Arizona",31636,"0455000",2022,"phoenix",14245771000,1734722000,4643155000,0,178162000,76657000,22002784000,1502403000,175436000,4586960000,5690209000,1608190,68435
"283","MN","Minnesota",101973,"2758000",2022,"saint paul",1560656321,184362229,505862331,0,206080831,0,2744155395,638461226,NA,725291989,809267693,311518,66098
"284","TX","Texas",38656,"4865000",2022,"san antonio",5928044000,582568000,454333000,0,811969000,0,9641978000,2956827000,NA,2578927000,3103890000,1434367,54923
"285","WA","Washington",39553,"5363000",2022,"seattle",9298697000,786817000,996326000,324406000,537513000,0,18434864000,4095776000,15273000,4541941000,5619536000,737018,110781
"286","WA","Washington",39559,"5370000",2022,"tacoma",2255596000,243345000,39926000,248402000,227442000,0,5963570000,1685560000,53190000,1185331000,1322919000,219175,77141
"287","IA","Iowa",71073,"1921000",2022,"des moines",993840693,135295458,42649067,0,27681903,0,2525762509,697972228,0,447465339,547257870,214125,60693
"288","LA","Louisiana",1266697,"2255000",2020,"new orleans",2445685000,181362000,968753000,0,173245000,0,2456981000,0,55269000,996063000,1111062000,383998,46942
"289","CA","California",101868,"0668000",2020,"san jose",7622101000,448264000,3383225000,0,976545000,715000,10853083000,0,93159000,2974619000,2880708000,1013221,126377
"290","CO","Colorado",1266289,"0820000",2020,"denver county",11288224000,713552000,1699959000,17721000,249680000,0,15522618000,0,197846000,3671950000,3707605000,715538,81630
"291","NY","New York",149470,"3611000",2020,"buffalo",2227222037,334346029,254162180,0,1228417474,0,1296635901,0,25739773,595949700,571727657,278301,40669
"292","CO","Colorado",1266289,"0820000",2021,"denver county",12287597000,926765000,1764486000,65973000,253829000,0,17112420000,0,178399000,3707999000,4128337000,715538,81630
"293","CA","California",101868,"0668000",2021,"san jose",7908010000,586017000,3591797000,0,864874000,1062000,10872333000,0,96286000,2964920000,2726864000,1013221,126377
"294","NY","New York",149470,"3611000",2021,"buffalo",2288501912,468847185,62224319,0,1383997705,0,1448270111,0,27931111,594292830,652375871,278301,40669
"295","LA","Louisiana",1266697,"2255000",2021,"new orleans",2846275000,229401000,862741000,0,172847000,0,3316709000,0,56039000,999856000,1323696000,383998,46942
"296","CO","Colorado",1266289,"0820000",2022,"denver county",14054059000,1119786000,1454425000,156920000,244985000,0,20109860000,4479018000,209646000,3703766000,4136851000,715538,81630
"297","CA","California",101868,"0668000",2022,"san jose",6812578000,613669000,2342879000,2747000,778224000,1878000,11157765000,3369472000,92902000,2816732000,3086802000,1013221,126377
"298","LA","Louisiana",1266697,"2255000",2022,"new orleans",2749724000,217484000,1008184000,0,137415000,0,3442624000,585662000,58388000,1101042000,1400407000,383998,46942
"299","NY","New York",149470,"3611000",2022,"buffalo",2397811958,692117144,19726695,19434271,1312274426,0,1765148207,931323582,31714760,597406090,687523777,278301,40669
